X_UTME,Y_UTMN,REGION,OBS,OBS_ERROR
462113.46632217,5931988.07056803,1,-0.000811,0.005
462186.146095956,5931855.96378251,1,-0.001075,0.005
462259.126182946,5931724.65392232,1,0.001609,0.005
462332.71744375,5931593.94867709,1,-0.000857,0.005
462406.765563368,5931463.65817482,1,0.002293,0.005
462481.473114248,5931334.17879771,1,-0.002666,0.005
462556.448396294,5931205.21807388,1,-0.000219,0.005
462631.740597721,5931077.00633698,1,0.001504,0.005
462706.656545378,5930948.82566439,1,-0.000889,0.005
462780.778832408,5930819.87442479,1,-0.000766,0.005
462854.574443529,5930690.20679564,1,-3.3E-05,0.005
462928.174095936,5930559.88292965,1,-0.001992,0.005
463002.182958671,5930429.85691295,1,-0.000463,0.005
463076.974093377,5930300.87169488,1,-0.000147,0.005
463152.4378921,5930172.83299367,1,0.000374,0.005
463228.387274902,5930045.42663758,1,-0.001114,0.005
463304.375926448,5929917.9093249,1,-9.4E-05,0.005
463379.436403876,5929788.86735663,1,0.000179,0.005
463454.017803524,5929659.04727124,1,0.000496,0.005
463528.773243853,5929529.46034164,1,-0.002634,0.005
463603.518598479,5929399.8420793,1,-0.000157,0.005
463678.445350097,5929270.43609845,1,0.000864,0.005
463752.969780709,5929140.57246584,1,-0.00021,0.005
463826.8619446,5929010.05369998,1,-0.001065,0.005
463900.520952009,5928879.40056828,1,0.000569,0.005
463974.169053495,5928748.85404198,1,-0.0006,0.005
464048.191343978,5928618.75076225,1,-0.001388,0.005
464122.687215736,5928489.10684093,1,0.000136,0.005
464197.284744677,5928359.55291899,1,8.2E-05,0.005
464271.631897546,5928229.82528403,1,0.000317,0.005
459028.589327513,5937614.97809224,1,0.000987,0.005
459105.130456034,5937483.66301354,1,0.000894,0.005
459180.696851308,5937352.41844245,1,0.000895,0.005
459255.899244281,5937221.38927639,1,-0.000801,0.005
459331.642571699,5937090.20738372,1,0.000896,0.005
459407.937004173,5936958.53766445,1,0.000188,0.005
459485.351102053,5936825.99955415,1,0.000909,0.005
459563.307861129,5936693.13671108,1,0.000518,0.005
459638.084838587,5936563.09673323,1,0.00088,0.005
459709.582065885,5936436.19597104,1,0.000911,0.005
459779.918753424,5936310.80942953,4,-0.00063,0.005
459850.478976901,5936184.59427861,4,-0.001029,0.005
459922.528044003,5936057.56407461,4,0.000531,0.005
459994.932414763,5935927.92504648,4,0.000714,0.005
460061.702496248,5935795.32104604,4,0.001306,0.005
460118.998726754,5935664.70015019,4,0.010827,0.005
460174.473681278,5935538.80884544,4,0.000116,0.005
460237.644868618,5935415.23101465,4,0.000155,0.005
460308.248248387,5935291.41030331,4,-0.001699,0.005
460383.268519658,5935166.67505453,4,0.00017,0.005
460457.883265667,5935041.63967005,4,0.000987,0.005
460590.972315048,5934898.73814947,3,0.023838,0.007151
460661.917303989,5934771.11468921,3,0.021978,0.006593
460732.838957836,5934644.02726616,3,0.017134,0.00514
460802.772288628,5934518.62355697,3,0.016667,0.005
460874.488941623,5934394.1164265,3,0.014887,0.005
460950.232379408,5934269.48651031,3,0.017464,0.005239
461030.090024289,5934144.43591187,3,0.009698,0.005
461113.533616011,5934018.87102374,3,-0.000654,0.005
461197.877662638,5933894.38835769,3,-0.003886,0.005
461282.628659628,5933773.23029486,3,-0.004334,0.005
461364.275909714,5933649.07704954,3,-0.002541,0.005
461440.415913622,5933518.64851559,3,-0.002431,0.005
461513.137570551,5933386.05849804,3,0.007248,0.005
461583.953573171,5933251.59023886,2,0.012098,0.005
461655.2677781,5933117.52848301,2,0.011471,0.005
461727.756271685,5932984.38668969,2,0.019852,0.005955
461801.725607181,5932853.40877058,2,0.019111,0.005733
461875.440892297,5932721.81330344,2,0.01538,0.005
461947.538416044,5932587.4512047,2,0.012533,0.005
462020.744883226,5932455.30901618,2,0.000477,0.005
462095.329624752,5932325.39120434,2,0.001877,0.005
462170.543607297,5932196.23659301,2,-0.000459,0.005
462246.112738913,5932067.81268836,2,-0.000143,0.005
462321.50289057,5931939.84896534,2,0.002272,0.005
462391.929036607,5931805.38714194,1,6.5E-05,0.005
462465.517386703,5931674.27331753,1,-0.001047,0.005
462539.276104706,5931543.10068556,1,-0.00071,0.005
462613.299610661,5931412.48029689,1,0.000601,0.005
462687.888810272,5931282.94266476,1,-0.000189,0.005
462763.193223371,5931154.70753856,1,-0.000139,0.005
462838.116996275,5931026.55388558,1,0.001323,0.005
462912.168800182,5930897.55019066,1,5.8E-05,0.005
462985.925617696,5930767.8583413,1,0.001236,0.005
463059.149206487,5930636.89718339,1,-1.8E-05,0.005
463132.621242731,5930505.98094175,1,0.000606,0.005
463207.273374549,5930376.74976572,1,0.001597,0.005
463282.917227525,5930249.02063496,1,0.001653,0.005
463359.235341794,5930122.22266086,1,0.001263,0.005
463435.173168419,5929994.61911378,1,-0.000442,0.005
463510.416073235,5929865.78380945,1,-0.000993,0.005
463585.565322451,5929736.69209217,1,0.001651,0.005
463660.580383912,5929607.33504667,1,-0.000635,0.005
463735.339579887,5929477.58390165,1,-0.001252,0.005
463809.995909527,5929347.70951884,1,-0.000753,0.005
463884.01048038,5929217.1208521,1,0.000854,0.005
463957.349133711,5929085.86980465,1,-0.001635,0.005
464030.857490927,5928954.95071679,1,-0.001866,0.005
464104.622494672,5928824.44482113,1,0.001562,0.005
464178.644467206,5928694.26978043,1,-0.002478,0.005
464253.135676602,5928564.56091003,1,0.000465,0.005
464327.703827984,5928434.92714966,1,-0.001271,0.005
464402.082185878,5928305.16473893,1,0.000936,0.005
459156.537103726,5937688.89163414,1,0.001572,0.005
459232.60155929,5937557.46041848,1,-0.001322,0.005
459307.82862259,5937426.35918775,1,-0.000954,0.005
459382.689100787,5937295.57336653,1,-0.001932,0.005
459458.227174305,5937164.09682826,1,0.000185,0.005
459534.866688493,5937030.77763739,1,0.001035,0.005
459611.925451599,5936896.24627912,1,-0.000471,0.005
459687.918841567,5936763.34081841,1,0.000516,0.005
459761.981571346,5936633.666575,4,0.001112,0.005
459833.540324421,5936506.80269775,4,0.000502,0.005
459903.817584147,5936382.2406361,4,0.002362,0.005
459975.392320529,5936257.48221136,4,0.000436,0.005
460048.663227347,5936131.63133294,4,0,0.005
460120.829746621,5936002.86959879,4,0.000227,0.005
460184.987011637,5935869.05579186,4,-0.003178,0.005
460240.477839434,5935736.48921607,4,0.017157,0.005147
460296.316626821,5935609.15414461,4,0.012251,0.005
460361.455004897,5935484.8377667,4,0.001569,0.005
460434.686106367,5935361.18631269,4,0.000522,0.005
460510.881361778,5935237.31994631,4,-0.000779,0.005
460647.434517418,5935102.56561868,3,0.023998,0.007199
460719.560389883,5934974.41447606,3,0.022853,0.006856
460790.385649841,5934847.45820236,3,0.021207,0.006362
460862.290863272,5934721.14778231,3,0.019607,0.005882
460935.007664335,5934596.05016729,3,0.020013,0.006004
461009.906113219,5934471.18327084,3,0.013228,0.005
461088.868895909,5934344.64305082,3,0.003567,0.005
461170.573166233,5934218.41216874,3,-0.001426,0.005
461254.329070791,5934093.74061727,3,-0.000915,0.005
461337.893245407,5933968.56399273,3,-0.002258,0.005
461420.652346114,5933843.58334577,3,-0.003041,0.005
461499.804508139,5933717.08949409,3,-0.003134,0.005
461574.543674143,5933588.5382703,3,-0.001599,0.005
461647.366501361,5933459.86704858,3,-0.002035,0.005
461716.774369749,5933326.71748887,2,0.003024,0.005
461786.075276646,5933191.52623866,2,0.008603,0.005
461857.736914286,5933057.66319069,2,0.015677,0.005
461930.451688361,5932924.48823348,2,0.019953,0.005986
462003.448695264,5932791.95300717,2,0.014847,0.005
462076.000593313,5932659.24600458,2,0.01047,0.005
462149.41128434,5932528.23247157,2,0.007313,0.005
462223.890148039,5932398.76444226,2,0.001021,0.005
462299.025669318,5932270.05467268,2,0.001339,0.005
462375.297185484,5932143.15559442,2,-0.005452,0.005
462452.156037853,5932017.85471562,2,1.6E-05,0.005
462528.130599676,5931891.42172316,2,0.015276,0.005
462598.165292089,5931755.07958027,1,1.4E-05,0.005
462672.03737698,5931623.75804732,1,0.000758,0.005
462745.849171709,5931492.61199096,1,0.000782,0.005
462820.114547729,5931362.42614709,1,0.000821,0.005
462894.681851077,5931233.18002335,1,0.001535,0.005
462968.980822957,5931104.21185332,1,0.001686,0.005
463043.472493898,5930975.75247661,1,0.000986,0.005
463117.797547366,5930846.82540135,1,0.000199,0.005
463191.116741958,5930715.89258291,1,0.000521,0.005
463264.050081004,5930583.94620857,1,-0.000689,0.005
463338.135630172,5930453.70057517,1,0.001671,0.005
463413.980619995,5930326.28527185,1,0.000857,0.005
463490.354827685,5930199.57048708,1,0.000861,0.005
463565.877819972,5930071.2710778,1,0.001937,0.005
463641.254671,5929942.55992809,1,-0.0011,0.005
463717.15419815,5929814.48649231,1,-0.000184,0.005
463792.251323224,5929685.13977463,1,-0.000286,0.005
463866.360911863,5929554.38401526,1,-0.002008,0.005
463940.582573631,5929423.85013358,1,-0.001062,0.005
464014.500467298,5929293.04977935,1,-0.000154,0.005
464087.933069925,5929161.79918354,1,0.00282,0.005
464161.436262352,5929030.78159766,1,-0.00232,0.005
464234.946872677,5928899.93257836,1,0.001009,0.005
464308.912211923,5928769.63171113,1,0.000306,0.005
464383.577495912,5928640.01229317,1,0.000648,0.005
464458.228019098,5928510.38027581,1,0.00181,0.005
464532.634875837,5928380.56926889,1,0.001093,0.005
459284.374024172,5937762.81692137,1,-0.004917,0.005
459359.946748898,5937631.43870476,1,-9E-05,0.005
459434.996689301,5937500.42657343,1,-0.000121,0.005
459509.604293079,5937370.00832562,1,0.000171,0.005
459584.517409433,5937238.75316519,1,-0.000133,0.005
459660.447626063,5937104.01988205,1,0.001651,0.005
459736.300076643,5936968.60660546,1,-0.000333,0.005
459810.645340984,5936836.07542968,4,0.000997,0.005
459883.906551417,5936705.58738076,4,-0.000692,0.005
459956.612414011,5936575.48677065,4,0.001913,0.005
460028.65191983,5936447.67824121,4,-0.000236,0.005
460101.015218676,5936323.77233553,4,-0.001319,0.005
460174.704112897,5936200.79381816,4,0.001211,0.005
460246.604799232,5936073.45306095,4,0.001495,0.005
460310.673546012,5935940.04098646,4,-0.002923,0.005
460370.325498612,5935808.31297544,4,0.002238,0.005
460429.876512751,5935680.58749014,4,0.016056,0.005
460495.092379986,5935554.70963564,4,0.004725,0.005
460632.680670236,5935436.48953318,3,0.001116,0.005
460703.276342182,5935306.83373823,3,0.020289,0.006087
460777.281810404,5935177.57543108,3,0.019425,0.005828
460852.54696481,5935049.02156074,3,0.019067,0.00572
460925.361009278,5934922.21765412,3,0.020192,0.006058
460998.825600232,5934796.10087812,3,0.022105,0.006632
461073.776993926,5934669.82476638,3,0.01855,0.005565
461150.64804798,5934543.28673198,3,0.010115,0.005
461228.884143295,5934415.34758509,3,0.000934,0.005
461307.433225748,5934286.90208318,3,0.002319,0.005
461386.852228936,5934159.36115016,3,-3.8E-05,0.005
461466.81286691,5934032.09553964,3,-0.000335,0.005
461546.383908131,5933905.37261402,3,-0.003271,0.005
461623.832615959,5933778.49366587,3,-0.00264,0.005
461698.941870177,5933651.54970892,3,-0.000542,0.005
461772.151177667,5933524.63420726,3,0.000241,0.005
461842.1083323,5933393.46533653,2,-0.000297,0.005
461911.939052482,5933259.40274129,2,0.001606,0.005
461983.90438059,5933125.39276315,2,0.008304,0.005
462056.163758068,5932991.06177738,2,0.015758,0.005
462128.639247485,5932858.07836072,2,0.011815,0.005
462201.674074867,5932727.05711558,2,0.009917,0.005
462275.81645197,5932597.97711959,2,0.007302,0.005
462350.848258569,5932469.79979571,2,0.000589,0.005
462426.971565761,5932342.94297376,2,0.001715,0.005
462504.204334295,5932217.73856066,2,-0.003704,0.005
462581.106895501,5932092.33775845,2,-0.002964,0.005
462657.184350782,5931966.12063005,2,-4.6E-05,0.005
462733.358784198,5931839.84063207,2,0.009464,0.005
462803.086865032,5931702.67445292,1,-0.000513,0.005
462877.266417227,5931572.1673851,1,-0.000367,0.005
462951.555327336,5931441.91688085,1,-0.000748,0.005
463025.856149626,5931312.22348525,1,-0.000917,0.005
463100.202317128,5931183.24339662,1,0.00185,0.005
463174.705571169,5931054.62154763,1,0.000989,0.005
463249.058917216,5930925.47036075,1,-0.002449,0.005
463322.973435461,5930795.25711537,1,0.000102,0.005
463396.456380259,5930663.99348158,1,-0.002031,0.005
463470.305495115,5930533.15447407,1,0.000357,0.005
463545.605912928,5930404.68713526,1,-0.000784,0.005
463621.678815316,5930277.38810155,1,-0.001918,0.005
463697.086957049,5930148.79999861,1,-0.000133,0.005
463772.576149089,5930020.15082701,1,-0.000344,0.005
463848.592748817,5929892.16192327,1,-0.000857,0.005
463923.246005367,5929762.06501309,1,-0.002851,0.005
463996.84140783,5929630.49446128,1,-0.000688,0.005
464070.642462658,5929499.34754123,1,-0.001894,0.005
464144.554835734,5929368.46135574,1,0.001337,0.005
464218.413905724,5929237.62542157,1,-0.000144,0.005
464291.901910437,5929106.50292701,1,0.001294,0.005
464365.259306152,5928975.41021109,1,0.003539,0.005
464439.460914075,5928845.24945894,1,0.000483,0.005
464514.393526151,5928715.77619042,1,0.001809,0.005
464588.971592957,5928586.00081288,1,0.00065,0.005
464663.276640983,5928456.03117328,1,-0.000111,0.005
459412.411796224,5937836.83273233,3,-0.000868,0.005
459487.655606441,5937705.48282257,3,0.000323,0.005
459562.680076143,5937574.51957348,3,0.001049,0.005
459637.330916019,5937443.96229398,1,-0.00134,0.005
459711.832387014,5937312.51398731,1,6E-05,0.005
459786.588796006,5937178.81472927,1,-0.000718,0.005
459861.046086551,5937044.61336725,4,-0.001273,0.005
459934.962334027,5936910.44963881,4,-5E-05,0.005
460008.544883408,5936775.96736729,4,-0.000268,0.005
460081.737415765,5936643.85193924,4,-0.000336,0.005
460154.680161994,5936515.00224516,4,-0.000115,0.005
460227.892289359,5936389.81662728,4,-7.4E-05,0.005
460301.548053236,5936266.78911337,4,0.001852,0.005
460373.235172722,5936139.81260578,4,-0.0006,0.005
460439.16490095,5936007.67163309,4,0.0002,0.005
460503.214687716,5935877.23612564,4,-0.005593,0.005
460609.060602526,5935770.02153425,3,0.002457,0.005
460683.724059764,5935640.76234603,3,6.2E-05,0.005
460757.285796111,5935510.88791135,3,0.00117,0.005
460832.057400672,5935381.42021197,3,0.012093,0.005
460908.103027599,5935252.46643912,3,0.010643,0.005
460984.567569153,5935124.1817606,3,0.022095,0.006628
461060.770998493,5934996.54647666,3,0.014053,0.005
461136.238118742,5934868.83375173,3,0.019743,0.005923
461211.446153442,5934740.96342484,3,0.017971,0.005391
461287.247782001,5934613.43075053,3,0.016587,0.005
461362.445616918,5934484.77336042,3,0.00185,0.005
461437.008743835,5934354.79533092,3,-0.00182,0.005
461510.290840571,5934224.12234131,3,0.000794,0.005
461584.653351017,5934094.51742228,3,-0.00081,0.005
461661.22011336,5933966.41644388,3,-0.00132,0.005
461739.156123876,5933839.59315477,3,-0.001766,0.005
461816.345568838,5933713.31539215,3,-0.001261,0.005
461889.211183856,5933584.79918276,3,-0.00298,0.005
461960.301360143,5933453.28136226,2,-0.000707,0.005
462032.032909728,5933319.12290848,2,0.000789,0.005
462105.1155271,5933185.30483628,2,0.001741,0.005
462178.712267954,5933053.5224543,2,0.012799,0.005
462252.081781887,5932922.5783294,2,0.012974,0.005
462325.450293632,5932792.49292633,2,0.00704,0.005
462400.314899918,5932665.03896458,2,-0.000122,0.005
462477.59649593,5932540.43291224,2,-0.002017,0.005
462556.195703904,5932417.45044379,2,-0.00016,0.005
462633.771787427,5932292.9834188,2,0.001038,0.005
462709.48819622,5932165.79413642,2,-0.006753,0.005
462784.792968238,5932038.19110308,2,-0.003276,0.005
462860.784374565,5931912.05059287,2,0.004759,0.005
462937.64019472,5931787.56069699,2,0.013568,0.005
463006.721384344,5931649.11941792,1,0.000454,0.005
463081.353184283,5931519.63473101,1,0.001515,0.005
463156.334643176,5931391.00606871,1,-0.000276,0.005
463231.030774174,5931262.37935286,1,-0.001238,0.005
463305.260371437,5931132.97867317,1,0.000437,0.005
463379.166762889,5931002.62269184,1,-0.000767,0.005
463453.125959255,5930872.00107463,1,-0.001462,0.005
463527.660993871,5930742.28155105,1,-0.000238,0.005
463602.581485617,5930613.12397935,1,-0.000322,0.005
463677.785603791,5930484.30022642,1,-0.000959,0.005
463753.34571628,5930355.91218039,1,0.000693,0.005
463828.771252388,5930227.16638759,1,-0.002013,0.005
463904.004664706,5930097.95682405,1,0.003007,0.005
463979.218168201,5929968.6323026,1,-0.002242,0.005
464053.441323447,5929837.82093351,1,0.001822,0.005
464127.117219473,5929706.29134802,1,0.001608,0.005
464201.025614201,5929575.22129357,1,-0.001554,0.005
464275.009261054,5929444.34983505,1,0.001306,0.005
464348.66444998,5929313.20084528,1,-0.000763,0.005
464421.842474308,5929181.66622819,1,0.001182,0.005
464495.631779942,5929050.9314998,1,0.000372,0.005
464570.33981403,5928921.18257264,1,0.000338,0.005
464645.186130835,5928791.53358752,1,1E-06,0.005
464719.615881944,5928661.5506132,1,-0.002191,0.005
464793.929653573,5928531.49821127,1,0.002047,0.005
459540.666793391,5937910.88865222,3,0.00094,0.005
459615.704097405,5937779.39632022,3,0.003332,0.005
459690.695232646,5937648.47719601,3,0.001443,0.005
459765.413871974,5937517.74061695,3,0.00184,0.005
459839.868290515,5937386.87577146,3,-0.000207,0.005
459914.080572253,5937255.67601634,3,-0.001614,0.005
459988.071500864,5937122.21918631,3,-0.000539,0.005
460061.911862615,5936984.86251331,3,6.3E-05,0.005
460135.796454007,5936846.95429336,3,0.000383,0.005
460210.122128885,5936714.21463955,3,0.000385,0.005
460284.841142456,5936585.3723112,3,0.000161,0.005
460359.671627308,5936458.12284662,3,0.000437,0.005
460434.437569496,5936334.19194423,3,-0.001395,0.005
460509.543137042,5936213.62998161,3,-0.000372,0.005
460584.459048327,5936091.63859751,3,-0.001253,0.005
460659.03365393,5935966.48605855,3,-0.00085,0.005
460734.730844183,5935840.72963571,3,0.001919,0.005
460810.831943797,5935713.11989694,3,0.001693,0.005
460886.871981728,5935584.26759064,3,0.000105,0.005
460963.893336098,5935455.60279226,3,-0.000193,0.005
461041.959349024,5935326.84474871,3,-4.1E-05,0.005
461120.218603074,5935198.59356879,3,0.000317,0.005
461195.558557129,5935070.37581235,3,0.001566,0.005
461267.107658331,5934941.23869039,3,-0.001569,0.005
461339.82028301,5934812.15845758,3,0.001462,0.005
461414.804612259,5934683.74104801,3,0.002791,0.005
461488.784927115,5934554.62134513,3,0.000995,0.005
461561.538473516,5934424.68261904,3,-0.001246,0.005
461630.794734435,5934292.77643927,3,0.001159,0.005
461698.431002234,5934159.90525763,3,0.001383,0.005
461770.734809169,5934029.340723,3,-0.00237,0.005
461940.693111808,5933956.25659347,6,-0.006516,0.005
462003.052931348,5933829.99319702,6,-0.007766,0.005
462003.285589983,5933644.6773749,3,0.000261,0.005
462076.40129997,5933511.65961421,2,-0.000226,0.005
462149.780032173,5933375.30004384,2,-0.003801,0.005
462248.521873257,5933284.89034923,5,-0.003424,0.005
462326.597371175,5933157.22918094,5,0.001753,0.005
462405.128282947,5933032.98960553,5,-0.00068,0.005
462483.780984698,5932911.88173057,5,-0.00262,0.005
462562.864284877,5932791.08340105,5,-0.00612,0.005
462639.543379757,5932665.13945889,5,-0.00622,0.005
462682.873796345,5932487.86312911,2,-0.004487,0.005
462761.26176157,5932365.00963947,2,-0.000223,0.005
462837.025391331,5932238.21233811,2,-0.000876,0.005
462911.803256923,5932109.82426973,2,-0.00737,0.005
462986.887625363,5931982.17312177,2,-0.00495,0.005
463063.781423631,5931858.18372031,2,0.000128,0.005
463141.506715909,5931736.01860529,2,-0.001202,0.005
463209.926741488,5931595.08057116,1,0.002171,0.005
463284.881674409,5931466.56110221,1,0.002043,0.005
463359.091791937,5931336.60070923,1,0.003219,0.005
463432.937022739,5931205.74057357,1,-0.002406,0.005
463507.203503114,5931075.55829642,1,0.000933,0.005
463581.789479213,5930945.88220648,1,-0.001421,0.005
463657.354110791,5930817.9508178,1,-0.001277,0.005
463733.553160901,5930690.98358746,1,0.00208,0.005
463809.343711875,5930562.97730503,1,0.001627,0.005
463885.19261095,5930434.84222239,1,0.000239,0.005
463960.720732445,5930306.04468924,1,0.001272,0.005
464034.888712314,5930174.92352158,1,0.000372,0.005
464108.857877465,5930043.55994894,1,-1.4E-05,0.005
464182.774899156,5929912.25906646,1,0.004007,0.005
464256.610330931,5929780.95243512,1,0.000677,0.005
464331.269299718,5929650.8558857,1,-0.003922,0.005
464405.7857186,5929520.62777462,1,-0.000825,0.005
464478.847143959,5929388.69311937,1,-0.002067,0.005
464551.833113543,5929256.85401802,1,0.002278,0.005
464626.088999974,5929126.55220519,1,0.001431,0.005
464700.700025676,5928996.66387712,1,-0.000306,0.005
464775.363483389,5928866.78441873,1,0.001489,0.005
464850.073302976,5928736.95732049,1,0.00098,0.005
464924.663324896,5928607.01573501,1,-0.000956,0.005
459669.116297366,5937985.01039275,3,0.001008,0.005
459743.893818472,5937853.16230936,3,-0.000407,0.005
459818.930491921,5937722.14535614,3,-0.000375,0.005
459893.718251816,5937591.23752133,3,0.000263,0.005
459968.182938622,5937460.64799214,3,0.000876,0.005
460042.62575875,5937330.68709599,3,-0.000756,0.005
460116.894394251,5937198.79357542,3,-0.001658,0.005
460191.04610162,5937060.93101264,3,0.001531,0.005
460265.82651987,5936921.21693978,3,-1E-05,0.005
460342.006465705,5936785.95631624,3,0.000405,0.005
460419.288846783,5936654.91820794,3,0.001198,0.005
460497.382257546,5936525.81307732,3,-0.000557,0.005
460575.018384807,5936399.54604089,3,-9.2E-05,0.005
460650.278676874,5936277.57412912,3,-0.00131,0.005
460723.299679972,5936155.32156508,3,-0.000858,0.005
460796.399745363,5936031.93217318,3,0.001499,0.005
460870.868959239,5935908.74086181,3,-0.000925,0.005
460946.452575065,5935783.54767505,3,-0.001968,0.005
461023.486144209,5935656.17130415,3,0.002479,0.005
461099.624736429,5935528.87809778,3,0.000264,0.005
461176.063769013,5935400.99693465,3,0.002003,0.005
461252.519253827,5935272.69285192,3,-0.000109,0.005
461323.205846068,5935144.36248958,3,-0.001625,0.005
461459.572554408,5935021.60107177,6,0.000677,0.005
461525.793201127,5934895.33633217,6,-0.00412,0.005
461590.592912048,5934768.46093603,6,-0.008021,0.005
461662.445408284,5934642.84188251,6,-0.0052,0.005
461740.862627439,5934518.35137785,6,-0.002129,0.005
461821.638963496,5934394.12036405,6,-0.004917,0.005
461906.172885506,5934271.2827551,6,-0.008852,0.005
461985.850107197,5934146.90443729,6,-0.01068,0.005
462053.665034952,5934019.01845911,6,-0.009314,0.005
462117.667305637,5933892.50363598,6,-0.008802,0.005
462182.290333978,5933770.05638319,6,-0.006248,0.005
462252.748588941,5933651.68647229,6,-0.003312,0.005
462331.060744563,5933537.27767047,6,-0.006115,0.005
462370.64358363,5933346.90215325,5,-0.002624,0.005
462448.591827746,5933221.04077406,5,-0.001399,0.005
462528.515896091,5933099.75771445,5,-0.001363,0.005
462610.14939672,5932982.80773223,5,-0.003182,0.005
462689.733561591,5932862.45392322,5,-0.006186,0.005
462763.516091381,5932731.92811144,5,-0.013359,0.005
462835.207987941,5932598.29826321,5,-0.013709,0.005
462907.62565582,5932466.78756782,5,-0.010322,0.005
462961.296636042,5932305.23599441,2,-0.003953,0.005
463037.730364287,5932179.58684518,2,-0.008068,0.005
463113.684806888,5932053.35268089,2,-0.007777,0.005
463189.910179687,5931928.14923699,2,-0.006433,0.005
463267.099135089,5931805.43929734,2,-0.001301,0.005
463345.451408885,5931686.04429438,2,-0.006442,0.005
463412.316239389,5931539.254143,1,0.001795,0.005
463486.062927764,5931407.79420429,1,-0.000323,0.005
463559.1177871,5931274.31611712,1,-0.000921,0.005
463633.335085317,5931143.55601447,1,0.000278,0.005
463708.936558665,5931015.99202331,1,-0.000332,0.005
463785.498903581,5930890.22644048,1,0.000749,0.005
463862.625542366,5930765.18416493,1,-0.000584,0.005
463939.810383681,5930639.70500309,1,-0.000681,0.005
464016.983369278,5930513.74123444,1,0.000556,0.005
464092.620916885,5930384.85219894,1,0.001391,0.005
464165.986888213,5930252.18912686,1,0.001364,0.005
464238.951716956,5930119.11002656,1,0.000407,0.005
464312.643855143,5929987.40812808,1,-8.6E-05,0.005
464386.579225016,5929856.22799441,1,-4.6E-05,0.005
464461.08524927,5929725.90589795,1,-0.002303,0.005
464535.868063206,5929595.9884103,1,0.000255,0.005
464609.051890183,5929464.17965527,1,0.00129,0.005
464682.109302235,5929332.34017923,1,0.001301,0.005
464756.844554897,5929202.47592372,1,0.001728,0.005
464831.44265648,5929072.49862824,1,0.001006,0.005
464906.218686519,5928942.58826045,1,0.00208,0.005
464981.215075513,5928812.8742027,1,0.000467,0.005
465055.666336278,5928682.71466317,1,-0.001039,0.005
459797.955303999,5938059.43759181,3,0.000382,0.005
459872.621717727,5937927.50378587,3,-0.001374,0.005
459947.561009411,5937796.21969278,3,0.001124,0.005
460022.182733044,5937664.35155748,3,-0.000316,0.005
460096.638962335,5937532.55634437,3,0.001078,0.005
460171.584652854,5937403.24462569,3,0.001521,0.005
460246.498944813,5937273.0404456,3,0.000486,0.005
460321.501889221,5937136.75521395,3,0.000147,0.005
460397.753311895,5936997.30127823,3,-0.000645,0.005
460476.581236956,5936858.77233354,3,0.000121,0.005
460557.765646632,5936724.70685351,3,0.000376,0.005
460641.316556418,5936593.59686143,3,9E-05,0.005
460724.336506736,5936464.96988932,3,0.001468,0.005
460801.432143022,5936342.22290757,3,-2.4E-05,0.005
460872.699077481,5936221.11462415,3,0.000514,0.005
460942.940240011,5936098.86821064,3,0.000951,0.005
461014.287123316,5935976.57299488,3,-0.000289,0.005
461088.303249987,5935852.91405122,3,0.00089,0.005
461165.426530558,5935726.48388688,3,-0.000272,0.005
461237.701777545,5935601.03851349,3,0.001904,0.005
461306.250647348,5935475.49787051,3,0.003032,0.005
461445.079092116,5935336.03955497,6,0.018341,0.005502
461518.057106609,5935212.39793695,6,0.005582,0.005
461584.116066305,5935087.87710952,6,-0.003175,0.005
461646.138163244,5934961.88736843,6,-0.000689,0.005
461709.429773152,5934835.0671858,6,-0.003567,0.005
461779.636758696,5934708.91744665,6,-0.004299,0.005
461855.67195749,5934583.51718829,6,-0.004846,0.005
461936.566025191,5934459.36305266,6,-0.007068,0.005
462021.718568286,5934336.9798635,6,-0.009623,0.005
462101.381439767,5934213.26710885,6,-0.010996,0.005
462171.246567994,5934086.39487821,6,-0.010882,0.005
462237.410691668,5933959.55598908,6,-0.008776,0.005
462304.316587508,5933834.84566942,6,-0.008445,0.005
462375.557764441,5933713.45802638,6,-0.005882,0.005
462453.09488343,5933596.45912544,6,-0.006641,0.005
462533.352853412,5933478.99990232,6,-0.00973,0.005
462572.981265572,5933287.34218086,5,-0.002176,0.005
462655.422647136,5933170.56878316,5,-0.00814,0.005
462737.761611462,5933054.59855967,5,-0.003844,0.005
462815.769702225,5932931.59187858,5,-0.009786,0.005
462887.200944781,5932797.56645717,5,-0.013516,0.005
462957.717778743,5932662.53223029,5,-0.011503,0.005
463029.549281236,5932530.32894301,5,-0.014835,0.005
463101.698268415,5932398.95666841,5,-0.013036,0.005
463162.153062569,5932244.98952203,2,-0.00543,0.005
463239.9033437,5932121.96217287,2,-0.008902,0.005
463316.243793571,5931997.07916212,2,-0.008066,0.005
463393.447677659,5931875.0441516,2,-0.002837,0.005
463472.832081512,5931759.25676302,2,-0.00753,0.005
463553.082514401,5931646.06644876,2,-0.013777,0.005
463612.852969284,5931476.35636178,1,-0.000154,0.005
463685.713155279,5931341.97815789,1,0.000591,0.005
463759.39113527,5931209.97867931,1,-0.000231,0.005
463834.870664262,5931082.51504869,1,-0.002323,0.005
463912.093515768,5930958.76844594,1,-0.000733,0.005
463990.693996813,5930837.1743347,1,-0.000893,0.005
