ENSEMBLE,REAL,ZONE,REGION,BULK_OIL,PORE_OIL,HCPV_OIL,STOIIP_OIL,INTERPOLATE_RELPERM:INTERPOLATE_GO,INTERPOLATE_RELPERM:INTERPOLATE_WO,LOG10_MULTFLT:MULTFLT_F1,LOG10_MULTFLT:MULTFLT_F2,LOG10_MULTFLT:MULTFLT_F3,LOG10_MULTFLT:MULTFLT_F4,LOG10_MULTFLT:MULTFLT_F5,LOG10_MULTZ:MULTZ_MIDREEK,MULTFLT:MULTFLT_F1,MULTFLT:MULTFLT_F2,MULTFLT:MULTFLT_F3,MULTFLT:MULTFLT_F4,MULTFLT:MULTFLT_F5,MULTZ:MULTZ_MIDREEK,RMSGLOBPARAMS:COHIBA_MODEL_MODE,RMSGLOBPARAMS:FWL,INTERPOLATE_GO,INTERPOLATE_WO,MULTFLT_F1,MULTFLT_F2,MULTFLT_F3,MULTFLT_F4,MULTFLT_F5,MULTZ_MIDREEK,COHIBA_MODEL_MODE,FWL
iter-3,2,LowerReek,1,134502126.91,27847838.35,22795815.74,14336990.79,-0.75105,-0.702798,-0.151069,-2.75707,-0.1391,-2.53032,-3.68154,-6.55284,0.706205,0.00174957,0.725938,0.00294901,0.000208188,2.80001e-07,1,1702.57,-0.75105,-0.702798,0.706205,0.00174957,0.725938,0.00294901,0.000208188,2.80001e-07,1,1702.57
iter-3,2,LowerReek,2,0.0,0.0,0.0,0.0,-0.75105,-0.702798,-0.151069,-2.75707,-0.1391,-2.53032,-3.68154,-6.55284,0.706205,0.00174957,0.725938,0.00294901,0.000208188,2.80001e-07,1,1702.57,-0.75105,-0.702798,0.706205,0.00174957,0.725938,0.00294901,0.000208188,2.80001e-07,1,1702.57
iter-3,6,UpperReek,1,277319102.19,41388710.8,29893783.35,18801121.29,-0.762742,-0.710036,-0.146882,-2.80479,-0.160463,-2.59951,-3.70738,-6.41989,0.713047,0.00156749,0.691094,0.0025147,0.000196163,3.80283e-07,1,1702.48,-0.762742,-0.710036,0.713047,0.00156749,0.691094,0.0025147,0.000196163,3.80283e-07,1,1702.48
iter-3,6,UpperReek,2,0.0,0.0,0.0,0.0,-0.762742,-0.710036,-0.146882,-2.80479,-0.160463,-2.59951,-3.70738,-6.41989,0.713047,0.00156749,0.691094,0.0025147,0.000196163,3.80283e-07,1,1702.48,-0.762742,-0.710036,0.713047,0.00156749,0.691094,0.0025147,0.000196163,3.80283e-07,1,1702.48
iter-3,6,MidReek,1,218064477.38,37446787.88,28436370.48,17884509.44,-0.762742,-0.710036,-0.146882,-2.80479,-0.160463,-2.59951,-3.70738,-6.41989,0.713047,0.00156749,0.691094,0.0025147,0.000196163,3.80283e-07,1,1702.48,-0.762742,-0.710036,0.713047,0.00156749,0.691094,0.0025147,0.000196163,3.80283e-07,1,1702.48
iter-3,6,MidReek,2,0.0,0.0,0.0,0.0,-0.762742,-0.710036,-0.146882,-2.80479,-0.160463,-2.59951,-3.70738,-6.41989,0.713047,0.00156749,0.691094,0.0025147,0.000196163,3.80283e-07,1,1702.48,-0.762742,-0.710036,0.713047,0.00156749,0.691094,0.0025147,0.000196163,3.80283e-07,1,1702.48
iter-3,6,LowerReek,1,134324993.15,27363956.53,22323679.3,14040049.64,-0.762742,-0.710036,-0.146882,-2.80479,-0.160463,-2.59951,-3.70738,-6.41989,0.713047,0.00156749,0.691094,0.0025147,0.000196163,3.80283e-07,1,1702.48,-0.762742,-0.710036,0.713047,0.00156749,0.691094,0.0025147,0.000196163,3.80283e-07,1,1702.48
iter-3,6,LowerReek,2,0.0,0.0,0.0,0.0,-0.762742,-0.710036,-0.146882,-2.80479,-0.160463,-2.59951,-3.70738,-6.41989,0.713047,0.00156749,0.691094,0.0025147,0.000196163,3.80283e-07,1,1702.48,-0.762742,-0.710036,0.713047,0.00156749,0.691094,0.0025147,0.000196163,3.80283e-07,1,1702.48
iter-3,4,UpperReek,1,277746115.93,40511942.18,29305350.87,18431037.97,-0.749293,-0.709598,-0.150005,-2.76039,-0.145725,-2.56562,-3.70093,-6.45419,0.707938,0.00173626,0.714949,0.00271884,0.000199099,3.5141e-07,1,1702.54,-0.749293,-0.709598,0.707938,0.00173626,0.714949,0.00271884,0.000199099,3.5141e-07,1,1702.54
iter-3,4,UpperReek,2,0.0,0.0,0.0,0.0,-0.749293,-0.709598,-0.150005,-2.76039,-0.145725,-2.56562,-3.70093,-6.45419,0.707938,0.00173626,0.714949,0.00271884,0.000199099,3.5141e-07,1,1702.54,-0.749293,-0.709598,0.707938,0.00173626,0.714949,0.00271884,0.000199099,3.5141e-07,1,1702.54
iter-3,4,MidReek,1,218671023.51,36986853.59,27970044.53,17591222.68,-0.749293,-0.709598,-0.150005,-2.76039,-0.145725,-2.56562,-3.70093,-6.45419,0.707938,0.00173626,0.714949,0.00271884,0.000199099,3.5141e-07,1,1702.54,-0.749293,-0.709598,0.707938,0.00173626,0.714949,0.00271884,0.000199099,3.5141e-07,1,1702.54
iter-3,4,MidReek,2,0.0,0.0,0.0,0.0,-0.749293,-0.709598,-0.150005,-2.76039,-0.145725,-2.56562,-3.70093,-6.45419,0.707938,0.00173626,0.714949,0.00271884,0.000199099,3.5141e-07,1,1702.54,-0.749293,-0.709598,0.707938,0.00173626,0.714949,0.00271884,0.000199099,3.5141e-07,1,1702.54
iter-3,4,LowerReek,1,134094656.75,27528412.9,22663231.13,14253604.24,-0.749293,-0.709598,-0.150005,-2.76039,-0.145725,-2.56562,-3.70093,-6.45419,0.707938,0.00173626,0.714949,0.00271884,0.000199099,3.5141e-07,1,1702.54,-0.749293,-0.709598,0.707938,0.00173626,0.714949,0.00271884,0.000199099,3.5141e-07,1,1702.54
iter-3,4,LowerReek,2,0.0,0.0,0.0,0.0,-0.749293,-0.709598,-0.150005,-2.76039,-0.145725,-2.56562,-3.70093,-6.45419,0.707938,0.00173626,0.714949,0.00271884,0.000199099,3.5141e-07,1,1702.54,-0.749293,-0.709598,0.707938,0.00173626,0.714949,0.00271884,0.000199099,3.5141e-07,1,1702.54
iter-3,3,UpperReek,1,277429846.0,40234061.21,29124744.64,18317449.15,-0.748693,-0.70906,-0.143658,-2.75734,-0.142533,-2.57406,-3.70043,-6.42123,0.71836,0.00174847,0.720223,0.0026665,0.000199327,3.79117e-07,1,1702.48,-0.748693,-0.70906,0.71836,0.00174847,0.720223,0.0026665,0.000199327,3.79117e-07,1,1702.48
iter-3,3,UpperReek,2,0.0,0.0,0.0,0.0,-0.748693,-0.70906,-0.143658,-2.75734,-0.142533,-2.57406,-3.70043,-6.42123,0.71836,0.00174847,0.720223,0.0026665,0.000199327,3.79117e-07,1,1702.48,-0.748693,-0.70906,0.71836,0.00174847,0.720223,0.0026665,0.000199327,3.79117e-07,1,1702.48
iter-3,3,MidReek,1,218512938.92,37628437.23,28418180.86,17873069.42,-0.748693,-0.70906,-0.143658,-2.75734,-0.142533,-2.57406,-3.70043,-6.42123,0.71836,0.00174847,0.720223,0.0026665,0.000199327,3.79117e-07,1,1702.48,-0.748693,-0.70906,0.71836,0.00174847,0.720223,0.0026665,0.000199327,3.79117e-07,1,1702.48
iter-3,3,MidReek,2,0.0,0.0,0.0,0.0,-0.748693,-0.70906,-0.143658,-2.75734,-0.142533,-2.57406,-3.70043,-6.42123,0.71836,0.00174847,0.720223,0.0026665,0.000199327,3.79117e-07,1,1702.48,-0.748693,-0.70906,0.71836,0.00174847,0.720223,0.0026665,0.000199327,3.79117e-07,1,1702.48
iter-3,3,LowerReek,1,134016068.53,27876241.69,22681941.79,14265371.96,-0.748693,-0.70906,-0.143658,-2.75734,-0.142533,-2.57406,-3.70043,-6.42123,0.71836,0.00174847,0.720223,0.0026665,0.000199327,3.79117e-07,1,1702.48,-0.748693,-0.70906,0.71836,0.00174847,0.720223,0.0026665,0.000199327,3.79117e-07,1,1702.48
iter-3,3,LowerReek,2,0.0,0.0,0.0,0.0,-0.748693,-0.70906,-0.143658,-2.75734,-0.142533,-2.57406,-3.70043,-6.42123,0.71836,0.00174847,0.720223,0.0026665,0.000199327,3.79117e-07,1,1702.48,-0.748693,-0.70906,0.71836,0.00174847,0.720223,0.0026665,0.000199327,3.79117e-07,1,1702.48
